code,disc_date,disc_time,disc_no,doc_type,per_type,fy_end,equity,np_forecast,shares_out
9622,2024-05-10,15:00:00,20240508584265,EarnForecastRevision,2Q,2024-12-31,,,
9622,2024-05-13,15:00:00,20240508585251,1QFinancialStatements_Consolidated_JP,1Q,2024-12-31,31264000000,1760000000,26600319
9622,2024-08-07,15:00:00,20240802561849,2QFinancialStatements_Consolidated_JP,2Q,2024-12-31,31823000000,2180000000,26600319
9622,2024-11-08,15:30:00,20241106512501,EarnForecastRevision,FY,2024-12-31,,2330000000,
9622,2024-11-12,15:30:00,20241106512969,3QFinancialStatements_Consolidated_JP,3Q,2024-12-31,31544000000,2330000000,26600319
9622,2025-02-13,15:30:00,20250210568718,FYFinancialStatements_Consolidated_JP,FY,2024-12-31,32679000000,2560000000,26600319
9622,2025-05-13,15:30:00,20250508533991,1QFinancialStatements_Consolidated_JP,1Q,2025-12-31,32918000000,2560000000,26600319
9622,2025-07-31,15:30:00,20250731525154,EarnForecastRevision,FY,2025-12-31,,2800000000,
9622,2025-08-07,15:30:00,20250805530154,2QFinancialStatements_Consolidated_JP,2Q,2025-12-31,33538000000,2800000000,26600319
9622,2025-11-12,15:30:00,20251112597502,3QFinancialStatements_Consolidated_JP,3Q,2025-12-31,33497000000,2800000000,26600319
9622,2025-12-12,15:30:00,20251212518781,EarnForecastRevision,FY,2025-12-31,,3200000000,
9622,2026-02-12,15:30:00,20260209552523,FYFinancialStatements_Consolidated_JP,FY,2025-12-31,34916000000,3300000000,26600319
9622,2026-05-13,15:30:00,20260508520414,1QFinancialStatements_Consolidated_JP,1Q,2026-12-31,34971000000,3300000000,26600319
9622,2026-08-06,15:30:00,20260805509420,2QFinancialStatements_Consolidated_JP,2Q,2026-12-31,35649000000,3300000000,26600319
9686,2016-11-02,14:40,20161019415753,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,19228000000,500000000,11440000
9686,2017-02-01,15:30,20170124480131,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,19405000000,500000000,11440000
9686,2017-05-10,14:40,20170510464047,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,19544000000,660000000,11440000
9686,2017-08-02,15:30,20170801445170,1QFinancialStatements_Consolidated_JP,1Q,2018-03-31,19747000000,660000000,11440000
9686,2017-11-02,14:20,20171102407301,2QFinancialStatements_Consolidated_JP,2Q,2018-03-31,20171000000,580000000,11440000
9686,2018-02-01,15:30,20180131460280,3QFinancialStatements_Consolidated_JP,3Q,2018-03-31,20373000000,580000000,11440000
9686,2018-05-10,14:20:00,20180510432110,FYFinancialStatements_Consolidated_JP,FY,2018-03-31,20549000000,600000000,11440000
9686,2018-08-02,15:30:00,20180802490678,1QFinancialStatements_Consolidated_JP,1Q,2019-03-31,21013000000,600000000,11440000
9686,2018-11-01,14:20:00,20181031426879,2QFinancialStatements_Consolidated_JP,2Q,2019-03-31,21179000000,600000000,11440000
9686,2019-01-30,15:30:00,20190129464930,3QFinancialStatements_Consolidated_JP,3Q,2019-03-31,20466000000,600000000,11440000
9686,2019-05-09,14:20:00,20190508417544,FYFinancialStatements_Consolidated_JP,FY,2019-03-31,20811000000,750000000,11440000
9686,2019-08-01,15:30:00,20190730479091,1QFinancialStatements_Consolidated_JP,1Q,2020-03-31,20843000000,750000000,11440000
9686,2019-10-31,14:20:00,20191030415142,2QFinancialStatements_Consolidated_JP,2Q,2020-03-31,21196000000,830000000,11440000
9686,2020-01-30,15:30:00,20200129452240,3QFinancialStatements_Consolidated_JP,3Q,2020-03-31,21599000000,830000000,11440000
9686,2020-05-12,14:20:00,20200511409037,FYFinancialStatements_Consolidated_JP,FY,2020-03-31,20845000000,430000000,11440000
9686,2020-07-27,15:30:00,20200722465649,1QFinancialStatements_Consolidated_JP,1Q,2021-03-31,21017000000,430000000,11440000
9686,2020-10-30,14:20:00,20201029411511,2QFinancialStatements_Consolidated_JP,2Q,2021-03-31,21236000000,430000000,11440000
9686,2021-01-29,15:30:00,20210128450260,3QFinancialStatements_Consolidated_JP,3Q,2021-03-31,21315000000,430000000,11440000
9686,2021-05-11,14:20:00,20210510409076,FYFinancialStatements_Consolidated_JP,FY,2021-03-31,21749000000,540000000,11440000
9686,2021-07-29,15:30:00,20210728472634,1QFinancialStatements_Consolidated_JP,1Q,2022-03-31,21454000000,540000000,11440000
9686,2021-10-27,14:20:00,20211025415849,2QFinancialStatements_Consolidated_JP,2Q,2022-03-31,21719000000,540000000,11440000
9686,2022-01-31,15:30:00,20220128574334,3QFinancialStatements_Consolidated_JP,3Q,2022-03-31,21314000000,540000000,11440000
9686,2022-05-09,14:30:00,20220506533540,FYFinancialStatements_Consolidated_JP,FY,2022-03-31,20446000000,540000000,11440000
9686,2022-07-28,15:30:00,20220727505489,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,19883000000,540000000,11440000
9686,2022-08-09,16:00:00,20220809515412,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,19883000000,540000000,11440000
9686,2022-10-28,14:30:00,20221027550353,2QFinancialStatements_Consolidated_JP,2Q,2023-03-31,20193000000,540000000,11440000
9686,2023-01-30,15:30:00,20230126593995,3QFinancialStatements_Consolidated_JP,3Q,2023-03-31,20359000000,540000000,11440000
9686,2023-05-09,14:30:00,20230505558913,FYFinancialStatements_Consolidated_JP,FY,2023-03-31,20623000000,750000000,11440000
9686,2023-07-27,15:30:00,20230725526389,1QFinancialStatements_Consolidated_JP,1Q,2024-03-31,20657000000,750000000,11440000
9686,2023-10-27,14:30:00,20231027572775,2QFinancialStatements_Consolidated_JP,2Q,2024-03-31,20872000000,750000000,11440000
9686,2024-01-29,15:00:00,20240129520346,3QFinancialStatements_Consolidated_JP,3Q,2024-03-31,20820000000,750000000,11440000
9686,2024-05-09,15:30:00,20240509585554,FYFinancialStatements_Consolidated_JP,FY,2024-03-31,21312000000,840000000,11440000
9686,2024-07-29,17:00:00,20240729556272,1QFinancialStatements_Consolidated_JP,1Q,2025-03-31,21306000000,840000000,11440000
9686,2024-10-31,15:30:00,20241031507348,2QFinancialStatements_Consolidated_JP,2Q,2025-03-31,21414000000,840000000,11440000
9686,2025-01-30,15:30:00,20250130558290,3QFinancialStatements_Consolidated_JP,3Q,2025-03-31,21433000000,840000000,11440000
9686,2025-05-14,15:35:00,20250513547194,FYFinancialStatements_Consolidated_JP,FY,2025-03-31,21738000000,1100000000,11440000
9686,2025-07-30,17:00:00,20250730523482,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,22294000000,1100000000,11440000
9686,2025-10-30,15:30:00,20251027579448,EarnForecastRevision,FY,2026-03-31,,,
9686,2025-10-30,15:30:00,20251029581754,2QFinancialStatements_Consolidated_JP,2Q,2026-03-31,23191000000,1600000000,11440000
9686,2026-02-02,15:30:00,20260130543889,3QFinancialStatements_Consolidated_JP,3Q,2026-03-31,23395000000,1600000000,11440000
9686,2026-05-13,15:30:00,20260512525741,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,23330000000,1260000000,11432460
9686,2026-07-31,15:30:00,20260729501915,1QFinancialStatements_Consolidated_JP,1Q,2027-03-31,23224000000,1260000000,11432460
9691,2016-10-25,15:00,20161025420127,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,6765000000,415000000,3510000
9691,2017-01-24,15:00,20170124479844,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,6770000000,415000000,3510000
9691,2017-04-25,15:00,20170425449452,DividendForecastRevision,FY,2017-03-31,,,
9691,2017-05-09,15:00,20170509462286,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,7257000000,445000000,3510000
9691,2017-07-25,15:00,20170725438223,1QFinancialStatements_Consolidated_JP,1Q,2018-03-31,7199000000,445000000,3510000
9691,2017-10-23,15:00,20171023495925,EarnForecastRevision,2Q,2018-03-31,,,
9691,2017-10-24,15:00,20171024497066,2QFinancialStatements_Consolidated_JP,2Q,2018-03-31,7285000000,445000000,3510000
9691,2018-01-23,15:00,20180123454449,3QFinancialStatements_Consolidated_JP,3Q,2018-03-31,7459000000,445000000,3510000
9691,2018-05-08,15:00:00,20180508429038,FYFinancialStatements_Consolidated_JP,FY,2018-03-31,7825000000,460000000,3510000
9691,2018-07-24,15:00:00,20180724484228,1QFinancialStatements_Consolidated_JP,1Q,2019-03-31,7705000000,460000000,3510000
9691,2018-10-22,15:00:00,20181022420516,EarnForecastRevision,2Q,2019-03-31,,,
9691,2018-10-23,15:00:00,20181023421097,2QFinancialStatements_Consolidated_JP,2Q,2019-03-31,7820000000,460000000,3510000
9691,2019-01-22,15:00:00,20190122461842,3QFinancialStatements_Consolidated_JP,3Q,2019-03-31,7667000000,460000000,3510000
9691,2019-05-07,15:00:00,20190507414835,FYFinancialStatements_Consolidated_JP,FY,2019-03-31,8001000000,476000000,3510000
9691,2019-07-23,15:00:00,20190723474571,1QFinancialStatements_Consolidated_JP,1Q,2020-03-31,7958000000,476000000,3510000
9691,2019-09-24,15:00:00,20190924400212,EarnForecastRevision,2Q,2020-03-31,,,
9691,2019-10-24,15:00:00,20191024411337,2QFinancialStatements_Consolidated_JP,2Q,2020-03-31,8345000000,476000000,3510000
9691,2020-01-28,12:00:00,20200128451464,3QFinancialStatements_Consolidated_JP,3Q,2020-03-31,8541000000,726000000,3510000
9691,2020-01-28,12:00:00,20200128451469,EarnForecastRevision,2Q,2020-03-31,,,
9691,2020-05-12,15:00:00,20200512409655,FYFinancialStatements_Consolidated_JP,FY,2020-03-31,8457000000,506000000,3510000
9691,2020-07-29,15:00:00,20200729468969,1QFinancialStatements_Consolidated_JP,1Q,2021-03-31,8458000000,506000000,3510000
9691,2020-10-27,15:00:00,20201027408979,2QFinancialStatements_Consolidated_JP,2Q,2021-03-31,8650000000,506000000,3510000
9691,2021-01-26,15:00:00,20210126448737,3QFinancialStatements_Consolidated_JP,3Q,2021-03-31,8806000000,506000000,3510000
9691,2021-03-26,15:00:00,20210326485017,EarnForecastRevision,FY,2021-03-31,,745000000,
9691,2021-05-11,15:00:00,20210510410036,FYFinancialStatements_Consolidated_JP,FY,2021-03-31,9557000000,960000000,3510000
9691,2021-07-27,15:00:00,20210727471416,1QFinancialStatements_Consolidated_JP,1Q,2022-03-31,9267000000,960000000,3510000
9691,2021-10-26,15:00:00,20211026416395,2QFinancialStatements_Consolidated_JP,2Q,2022-03-31,9697000000,960000000,3510000
9691,2022-01-25,15:00:00,20220125571296,3QFinancialStatements_Consolidated_JP,3Q,2022-03-31,9820000000,960000000,3510000
9691,2022-05-10,15:00:00,20220510536386,FYFinancialStatements_Consolidated_JP,FY,2022-03-31,10218000000,989000000,3510000
9691,2022-07-26,15:00:00,20220725504193,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,10253000000,989000000,3510000
9691,2022-10-25,13:00:00,20221024548468,2QFinancialStatements_Consolidated_JP,2Q,2023-03-31,10545000000,989000000,3510000
9691,2023-01-24,13:00:00,20230124592564,3QFinancialStatements_Consolidated_JP,3Q,2023-03-31,10613000000,989000000,3510000
9691,2023-03-20,13:00:00,20230320532993,EarnForecastRevision,FY,2023-03-31,,1170000000,
9691,2023-05-09,13:00:00,20230509560429,FYFinancialStatements_Consolidated_JP,FY,2023-03-31,11059000000,1200000000,3510000
9691,2023-07-25,13:00:00,20230725526177,1QFinancialStatements_Consolidated_JP,1Q,2024-03-31,11278000000,1200000000,3510000
9691,2023-08-22,13:00:00,20230822544993,EarnForecastRevision,FY,2024-03-31,,550000000,
9691,2023-10-24,13:00:00,20231024570290,2QFinancialStatements_Consolidated_JP,2Q,2024-03-31,11634000000,1200000000,3510000
9691,2024-01-23,13:00:00,20240122517281,3QFinancialStatements_Consolidated_JP,3Q,2024-03-31,11787000000,1200000000,3510000
9691,2024-04-01,08:00:00,20240331563854,EarnForecastRevision,FY,2024-03-31,,792000000,
9691,2024-05-09,13:00:00,20240508584052,FYFinancialStatements_Consolidated_JP,FY,2024-03-31,12291000000,1000000000,3510000
9691,2024-07-23,13:00:00,20240722552857,1QFinancialStatements_Consolidated_JP,1Q,2025-03-31,12317000000,1000000000,3510000
9691,2024-10-18,13:00:00,20241018599707,EarnForecastRevision,2Q,2025-03-31,,1320000000,
9691,2024-10-22,13:00:00,20241022500718,2QFinancialStatements_Consolidated_JP,2Q,2025-03-31,12565000000,1320000000,3510000
9691,2025-01-28,13:00:00,20250127555857,DividendForecastRevision,FY,2025-03-31,,,
9691,2025-01-28,13:00:00,20250128556033,3QFinancialStatements_Consolidated_JP,3Q,2025-03-31,12930000000,1320000000,3510000
9691,2025-05-13,13:00:00,20250512543324,FYFinancialStatements_Consolidated_JP,FY,2025-03-31,13630000000,1500000000,3510000
9691,2025-07-23,13:00:00,20250723518170,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,13766000000,1500000000,3510000
9691,2025-09-17,13:00:00,20250916558454,EarnForecastRevision,2Q,2026-03-31,,,
9691,2025-10-28,13:00:00,20251028579806,2QFinancialStatements_Consolidated_JP,2Q,2026-03-31,14378000000,1500000000,3510000
9691,2026-01-27,13:00:00,20260127538853,3QFinancialStatements_Consolidated_JP,3Q,2026-03-31,14884000000,1900000000,3510000
9691,2026-01-27,13:00:00,20260127538854,EarnForecastRevision,2Q,2026-03-31,,,
9691,2026-05-14,19:00:00,20260511521905,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,16361000000,,3510000
9691,2026-07-28,15:30:00,20260728500453,1QFinancialStatements_Consolidated_JP,1Q,2027-03-31,16427000000,,3510000
9716,2016-10-04,17:00,20160928402342,EarnForecastRevision,2Q,2017-02-28,,4500000000,
9716,2016-10-06,15:00,20160927401458,2QFinancialStatements_Consolidated_JP,2Q,2017-02-28,32058000000,4500000000,59948294
9716,2016-10-06,15:00,20160927401525,DividendForecastRevision,FY,2017-02-28,,,
9716,2017-01-11,15:00,20170110471029,3QFinancialStatements_Consolidated_JP,3Q,2017-02-28,34036000000,4500000000,59948294
9716,2017-04-13,15:30,20170412440117,FYFinancialStatements_Consolidated_JP,FY,2017-02-28,35268000000,5600000000,59948294
9716,2017-07-06,15:00,20170705425558,1QFinancialStatements_Consolidated_JP,1Q,2018-02-28,34769000000,5600000000,59948294
9716,2017-10-05,15:00,20171003484513,2QFinancialStatements_Consolidated_JP,2Q,2018-02-28,35787000000,5600000000,59948294
9716,2018-01-11,15:00,20180109447926,3QFinancialStatements_Consolidated_JP,3Q,2018-02-28,37034000000,5600000000,59948294
9716,2018-04-12,16:00:00,20180410408859,FYFinancialStatements_Consolidated_JP,FY,2018-02-28,39344000000,5900000000,59948294
9716,2018-07-05,15:00:00,20180704476686,1QFinancialStatements_Consolidated_JP,1Q,2019-02-28,37278000000,5900000000,59948294
9716,2018-10-11,15:00:00,20181010416012,2QFinancialStatements_Consolidated_JP,2Q,2019-02-28,39473000000,5900000000,59948294
9716,2019-01-10,15:00:00,20190109458068,3QFinancialStatements_Consolidated_JP,3Q,2019-02-28,41273000000,5900000000,59948294
9716,2019-04-11,16:00:00,20190410402563,FYFinancialStatements_Consolidated_JP,FY,2019-02-28,43311000000,6300000000,59948294
9716,2019-07-04,15:00:00,20190703466915,1QFinancialStatements_Consolidated_JP,1Q,2020-02-29,41968000000,6300000000,119896588
9716,2019-09-30,15:00:00,20190927402433,EarnForecastRevision,2Q,2020-02-29,,,
9716,2019-10-10,15:00:00,20191008405835,2QFinancialStatements_Consolidated_JP,2Q,2020-02-29,44501000000,6300000000,119896588
9716,2019-11-08,11:30:00,20191101417815,EarnForecastRevision,FY,2020-02-29,,7500000000,
9716,2020-01-09,15:00:00,20200108444318,3QFinancialStatements_Consolidated_JP,3Q,2020-02-29,45780000000,7500000000,119896588
9716,2020-04-14,15:00:00,20200410492559,FYFinancialStatements_Consolidated_JP,FY,2020-02-29,47792000000,,119896588
9716,2020-07-09,15:00:00,20200708459434,1QFinancialStatements_Consolidated_JP,1Q,2021-02-28,45006000000,,119896588
9716,2020-08-05,15:00:00,20200804474512,EarnForecastRevision,2Q,2021-02-28,,,
9716,2020-09-10,15:00:00,20200909490652,EarnForecastRevision,FY,2021-02-28,,3000000000,
9716,2020-10-08,15:00:00,20201008401162,2QFinancialStatements_Consolidated_JP,2Q,2021-02-28,45481000000,3000000000,119896588
9716,2021-01-13,15:00:00,20210113443502,3QFinancialStatements_Consolidated_JP,3Q,2021-02-28,44832000000,3000000000,119896588
9716,2021-02-02,15:00:00,20210202453879,EarnForecastRevision,FY,2021-02-28,,2700000000,
9716,2021-04-08,15:00:00,20210407490986,FYFinancialStatements_Consolidated_JP,FY,2021-02-28,47529000000,3300000000,119896588
9716,2021-07-08,16:00:00,20210707462984,1QFinancialStatements_Consolidated_JP,1Q,2022-02-28,44918000000,1700000000,119896588
9716,2021-09-28,15:00:00,20210928402773,EarnForecastRevision,2Q,2022-02-28,,,
9716,2021-10-07,16:00:00,20211006407575,2QFinancialStatements_Consolidated_JP,2Q,2022-02-28,45709000000,1700000000,119896588
9716,2022-01-13,15:00:00,20220113566966,3QFinancialStatements_Consolidated_JP,3Q,2022-02-28,47182000000,3300000000,119896588
9716,2022-03-31,15:00:00,20220331514886,EarnForecastRevision,FY,2022-02-28,,3950000000,
9716,2022-03-31,15:00:00,20220331514933,DividendForecastRevision,FY,2022-02-28,,,
9716,2022-04-07,16:00:00,20220407518423,FYFinancialStatements_Consolidated_JP,FY,2022-02-28,48677000000,2950000000,119896588
9716,2022-07-07,16:00:00,20220707596255,1QFinancialStatements_Consolidated_JP,1Q,2023-02-28,46520000000,2950000000,119896588
9716,2022-10-06,16:00:00,20221005541199,2QFinancialStatements_Consolidated_JP,2Q,2023-02-28,47510000000,2950000000,119896588
9716,2023-01-12,16:00:00,20230112588225,3QFinancialStatements_Consolidated_JP,3Q,2023-02-28,48113000000,2950000000,119896588
9716,2023-03-08,15:00:00,20230307526094,EarnForecastRevision,FY,2023-02-28,,2170000000,
9716,2023-04-06,16:00:00,20230404542820,FYFinancialStatements_Consolidated_JP,FY,2023-02-28,49018000000,2740000000,119896588
9716,2023-07-13,15:00:00,20230713521347,1QFinancialStatements_Consolidated_JP,1Q,2024-02-29,46257000000,2740000000,119896588
9716,2023-09-27,15:00:00,20230927558791,EarnForecastRevision,2Q,2024-02-29,,3100000000,
9716,2023-10-12,16:00:00,20231012565446,2QFinancialStatements_Consolidated_JP,2Q,2024-02-29,47974000000,3100000000,119896588
9716,2024-01-12,16:00:00,20240111512393,3QFinancialStatements_Consolidated_JP,3Q,2024-02-29,48751000000,3300000000,119896588
9716,2024-04-11,16:00:00,20240410568569,FYFinancialStatements_Consolidated_JP,FY,2024-02-29,50306000000,4100000000,119896588
9716,2024-07-11,16:00:00,20240711547458,1QFinancialStatements_Consolidated_JP,1Q,2025-02-28,48055000000,4100000000,119896588
9716,2024-10-10,16:00:00,20241010596205,2QFinancialStatements_Consolidated_JP,2Q,2025-02-28,48493000000,4100000000,119896588
9716,2025-01-10,15:00:00,20250110548203,3QFinancialStatements_Consolidated_JP,3Q,2025-02-28,49624000000,6000000000,119896588
9716,2025-04-10,15:00:00,20250409511866,FYFinancialStatements_Consolidated_JP,FY,2025-02-28,54281000000,7000000000,119896588
9716,2025-07-10,15:00:00,20250709510757,1QFinancialStatements_Consolidated_JP,1Q,2026-02-28,53648000000,7000000000,119896588
9716,2025-10-09,15:30:00,20251008570255,2QFinancialStatements_Consolidated_JP,2Q,2026-02-28,55323000000,8500000000,119896588
9716,2026-01-09,15:30:00,20260108531065,3QFinancialStatements_Consolidated_JP,3Q,2026-02-28,57851000000,9150000000,119896588
9716,2026-04-14,15:30:00,20260413503027,FYFinancialStatements_Consolidated_JP,FY,2026-02-28,62035000000,9250000000,119896588
9716,2026-07-09,15:30:00,20260708589944,1QFinancialStatements_Consolidated_JP,1Q,2027-02-28,58313000000,9250000000,119896588
9720,2016-10-06,15:00,20161003405507,3QFinancialStatements_NonConsolidated_JP,3Q,2016-11-30,7623000000,-890000000,1171280
9720,2017-01-12,16:00,20170110471050,EarnForecastRevision,FY,2016-11-30,,,
9720,2017-01-13,18:00,20170111471662,FYFinancialStatements_NonConsolidated_JP,FY,2016-11-30,7047000000,12000000,1171280
9720,2017-04-06,15:00,20170331432288,1QFinancialStatements_NonConsolidated_JP,1Q,2017-11-30,6987000000,12000000,1171280
9720,2017-07-04,15:00,20170629419775,EarnForecastRevision,2Q,2017-11-30,,,
9720,2017-07-06,15:00,20170703423861,2QFinancialStatements_NonConsolidated_JP,2Q,2017-11-30,6660000000,12000000,1171280
9720,2017-07-20,15:00,20170719434375,EarnForecastRevision,FY,2017-11-30,,,
9720,2017-10-05,15:00,20171002483857,3QFinancialStatements_NonConsolidated_JP,3Q,2017-11-30,6532000000,-370000000,1171280
9720,2018-01-16,15:00,20180112449628,EarnForecastRevision,FY,2017-11-30,,,
9720,2018-01-17,15:00,20180114450332,FYFinancialStatements_NonConsolidated_JP,FY,2017-11-30,2835000000,-18000000,1171280
9720,2018-04-12,15:00:00,20180403403879,1QFinancialStatements_NonConsolidated_JP,1Q,2018-11-30,2800000000,-18000000,1171280
9720,2018-07-12,15:00:00,20180704476923,2QFinancialStatements_NonConsolidated_JP,2Q,2018-11-30,2749000000,-18000000,1173428
9720,2018-10-11,15:00:00,20181003413999,3QFinancialStatements_NonConsolidated_JP,3Q,2018-11-30,2798000000,-18000000,1173428
9720,2019-01-15,15:00:00,20190108457790,EarnForecastRevision,FY,2018-11-30,,,
9720,2019-01-17,15:00:00,20190110458705,FYFinancialStatements_NonConsolidated_JP,FY,2018-11-30,2971000000,36000000,1173428
9720,2019-04-11,15:00:00,20190328497426,1QFinancialStatements_NonConsolidated_JP,1Q,2019-11-30,2891000000,36000000,1173428
9720,2019-07-11,15:00:00,20190703467094,2QFinancialStatements_NonConsolidated_JP,2Q,2019-11-30,2887000000,36000000,1176334
9720,2019-10-10,15:00:00,20190928402440,3QFinancialStatements_NonConsolidated_JP,3Q,2019-11-30,2854000000,36000000,1176334
9720,2019-12-23,15:00:00,20191222439757,EarnForecastRevision,FY,2019-11-30,,,
9720,2020-01-16,15:00:00,20200110445876,FYFinancialStatements_NonConsolidated_JP,FY,2019-11-30,2925000000,17000000,1176334
9720,2020-04-13,15:00:00,20200327486114,1QFinancialStatements_NonConsolidated_JP,1Q,2020-11-30,2881000000,,1176334
9720,2020-07-07,15:00:00,20200703457838,EarnForecastRevision,2Q,2020-11-30,,,
9720,2020-07-08,15:00:00,20200701456295,2QFinancialStatements_NonConsolidated_JP,2Q,2020-11-30,2218000000,,1179199
9720,2020-10-12,15:00:00,20200929497599,3QFinancialStatements_NonConsolidated_JP,3Q,2020-11-30,1902000000,-1253000000,1179199
9720,2020-10-12,15:00:00,20201008401535,EarnForecastRevision,FY,2020-11-30,,,
9720,2020-12-23,15:00:00,20201222437582,EarnForecastRevision,FY,2020-11-30,,,
9720,2021-01-15,15:00:00,20210106441284,FYFinancialStatements_NonConsolidated_JP,FY,2020-11-30,1870000000,-696000000,1179199
9720,2021-04-12,15:00:00,20210401489091,1QFinancialStatements_NonConsolidated_JP,1Q,2021-11-30,1627000000,-696000000,1179199
9720,2021-07-09,15:00:00,20210708463585,EarnForecastRevision,2Q,2021-11-30,,,
9720,2021-07-12,15:00:00,20210702461776,2QFinancialStatements_NonConsolidated_JP,2Q,2021-11-30,1518000000,-696000000,1181448
9720,2021-10-13,15:00:00,20211007407832,3QFinancialStatements_NonConsolidated_JP,3Q,2021-11-30,1323000000,1050000000,1181448
9720,2021-10-13,15:00:00,20211012409836,EarnForecastRevision,FY,2021-11-30,,,
9720,2022-01-13,15:00:00,20220107565217,EarnForecastRevision,FY,2021-11-30,,,
9720,2022-01-14,15:00:00,20220107565143,FYFinancialStatements_NonConsolidated_JP,FY,2021-11-30,3195000000,-906000000,1181448
9720,2022-04-13,15:00:00,20220405517893,1QFinancialStatements_NonConsolidated_JP,1Q,2022-11-30,3121000000,-906000000,1181448
9720,2022-07-11,15:00:00,20220708597083,EarnForecastRevision,2Q,2022-11-30,,,
9720,2022-07-13,15:00:00,20220703594565,2QFinancialStatements_NonConsolidated_JP,2Q,2022-11-30,3112000000,-643000000,1181448
9720,2022-10-12,15:00:00,20221003539691,3QFinancialStatements_NonConsolidated_JP,3Q,2022-11-30,2957000000,-643000000,1181448
9720,2023-01-10,15:00:00,20230106586424,EarnForecastRevision,FY,2022-11-30,,,
9720,2023-01-13,15:00:00,20230106586585,FYFinancialStatements_NonConsolidated_JP,FY,2022-11-30,2852000000,75000000,1181448
9720,2023-04-12,15:00:00,20230331541166,1QFinancialStatements_NonConsolidated_JP,1Q,2023-11-30,2890000000,75000000,1181448
9720,2023-07-10,15:00:00,20230707519095,EarnForecastRevision,2Q,2023-11-30,,,
9720,2023-07-12,15:00:00,20230701516275,2QFinancialStatements_NonConsolidated_JP,2Q,2023-11-30,2965000000,167000000,1181448
9720,2023-10-11,15:00:00,20231002561385,3QFinancialStatements_NonConsolidated_JP,3Q,2023-11-30,2967000000,167000000,1181448
9720,2024-01-10,15:00:00,20240109512423,EarnForecastRevision,FY,2023-11-30,,,
9720,2024-01-12,15:00:00,20240108511786,FYFinancialStatements_NonConsolidated_JP,FY,2023-11-30,3253000000,371000000,1181448
9720,2024-04-11,15:00:00,20240404565909,1QFinancialStatements_NonConsolidated_JP,1Q,2024-11-30,3363000000,371000000,1181448
9720,2024-07-08,15:00:00,20240705544886,EarnForecastRevision,2Q,2024-11-30,,,
9720,2024-07-10,15:00:00,20240704544279,2QFinancialStatements_NonConsolidated_JP,2Q,2024-11-30,3623000000,449000000,1181448
9720,2024-10-09,15:00:00,20241003593425,3QFinancialStatements_NonConsolidated_JP,3Q,2024-11-30,3428000000,449000000,1181448
9720,2025-01-10,15:30:00,20250109548776,EarnForecastRevision,FY,2024-11-30,,,
9720,2025-01-14,15:30:00,20250109548785,FYFinancialStatements_NonConsolidated_JP,FY,2024-11-30,3535000000,70000000,1181448
9720,2025-04-09,15:30:00,20250405509594,1QFinancialStatements_NonConsolidated_JP,1Q,2025-11-30,3693000000,70000000,1181448
9720,2025-07-09,15:30:00,20250704508417,EarnForecastRevision,2Q,2025-11-30,,,
9720,2025-07-11,15:30:00,20250709510537,2QFinancialStatements_NonConsolidated_JP,2Q,2025-11-30,3878000000,70000000,1181448
9720,2025-10-07,15:30:00,20251006568753,EarnForecastRevision,FY,2025-11-30,,,
9720,2025-10-08,15:30:00,20251006569174,3QFinancialStatements_NonConsolidated_JP,3Q,2025-11-30,3746000000,210000000,1181448
9720,2026-01-09,15:30:00,20260108531070,EarnForecastRevision,FY,2025-11-30,,,
9720,2026-01-13,15:30:00,20260109531775,FYFinancialStatements_NonConsolidated_JP,FY,2025-11-30,3721000000,98000000,1181448
9720,2026-04-08,15:30:00,20260406599033,1QFinancialStatements_NonConsolidated_JP,1Q,2026-11-30,3946000000,98000000,1181448
9720,2026-07-08,15:30:00,20260706588007,EarnForecastRevision,2Q,2026-11-30,,,
9720,2026-07-10,15:30:00,20260709590322,2QFinancialStatements_NonConsolidated_JP,2Q,2026-11-30,4244000000,333000000,1181448
9733,2016-11-01,15:00,20161021418073,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,13990000000,3867000000,10148409
9733,2017-02-01,15:00,20170117475693,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,14059000000,2217000000,10148409
9733,2017-02-01,15:00,20170126482311,EarnForecastRevision,FY,2017-03-31,,2217000000,
9733,2017-04-20,15:00,20170419445274,EarnForecastRevision,FY,2017-03-31,,,
9733,2017-04-27,15:00,20170420445898,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,15414000000,3527000000,10148409
9733,2017-07-27,15:00,20170715432534,1QFinancialStatements_Consolidated_JP,1Q,2018-03-31,13412000000,3527000000,10148409
