pass_number,stock_code,previous_rule,candidate_rule,candidate_metrics,accepted,reason
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 32621.45296499}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.96463138, ""profit"": 130265.50160592, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 154, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 14.60520287, ""profit"": 69351.26718032, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 145, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 58, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 17.04628915, ""profit"": 68086.23439522, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 208, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 33}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 33.9906894, ""min_fold_profit"": 68086.23439522, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 6887.54796967, ""4689"": 22303.49020806, ""5020"": 9867.68651984, ""7211"": 27247.13130259, ""7267"": 31408.57719802, ""8306"": 90994.09631297, ""9432"": 16705.87167031}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 507, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 267703.00318146, ""trade_count"": 176, ""worst_max_drawdown_percent"": 17.04628915}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.0, ""threshold"": 0.3, ""validation_score"": -27211.59768196}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.01219373, ""profit"": 124982.32374299, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 152, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78207.6813989, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 140, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 15.45424009, ""profit"": 61095.83810534, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 205, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 38.09427347, ""min_fold_profit"": 61095.83810534, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 12449.19162666, ""4689"": 22303.49020806, ""5020"": 9867.68651984, ""7211"": 27247.13130259, ""7267"": 31408.57719802, ""8306"": 101881.78873817, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 497, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 264285.84324723, ""trade_count"": 175, ""worst_max_drawdown_percent"": 15.45424009}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.0, ""threshold"": 0.4, ""validation_score"": -23872.32099692}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.01219373, ""profit"": 124982.32374299, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 150, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78207.6813989, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 137, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 15.45424009, ""profit"": 61095.83810534, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 204, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 38.09427347, ""min_fold_profit"": 61095.83810534, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 12449.19162666, ""4689"": 22303.49020806, ""5020"": 9867.68651984, ""7211"": 27247.13130259, ""7267"": 31408.57719802, ""8306"": 101881.78873817, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 491, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 264285.84324723, ""trade_count"": 175, ""worst_max_drawdown_percent"": 15.45424009}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.0, ""threshold"": 0.5, ""validation_score"": -16919.89467178}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.01219373, ""profit"": 124982.32374299, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 149, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78207.6813989, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 137, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 15.45424009, ""profit"": 61095.83810534, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 203, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 38.09427347, ""min_fold_profit"": 61095.83810534, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 12449.19162666, ""4689"": 22303.49020806, ""5020"": 9867.68651984, ""7211"": 27247.13130259, ""7267"": 31408.57719802, ""8306"": 101881.78873817, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 489, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 264285.84324723, ""trade_count"": 175, ""worst_max_drawdown_percent"": 15.45424009}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.5, ""threshold"": 0.15, ""validation_score"": 49362.53118103}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.76463315, ""profit"": 152910.51620142, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 160, ""SKIPPED_NO_FUTURE_DATA"": 6}, ""trades"": 59, ""wins"": 34}, {""fold"": 2, ""max_drawdown_percent"": 14.60520287, ""profit"": 70053.82721857, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 157, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 58, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 17.53737438, ""profit"": 40742.1082272, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 223, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 31}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 30.18420793, ""min_fold_profit"": 40742.1082272, ""month_win_rate"": 84.21052632, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 54740.963, ""4188"": 10047.66089779, ""4689"": 34371.48052004, ""5020"": 9867.68651984, ""7211"": 29778.11792989, ""7267"": 37694.43479457, ""8306"": 79597.70370133, ""9432"": 7608.40428373}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 540, ""SKIPPED_NO_FUTURE_DATA"": 13}, ""total_profit"": 263706.45164719, ""trade_count"": 178, ""worst_max_drawdown_percent"": 17.53737438}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.5, ""threshold"": 0.3, ""validation_score"": 40237.178193679996}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.76463315, ""profit"": 129218.84955441, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 151, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 32}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78910.24143715, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 144, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 17.04628915, ""profit"": 51277.61122252, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 212, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 33.00867235, ""min_fold_profit"": 51277.61122252, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 17345.09758128, ""4689"": 26650.01819255, ""5020"": 9867.68651984, ""7211"": 28337.35654961, ""7267"": 31408.57719802, ""8306"": 86669.98851889, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 507, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 259406.70221408, ""trade_count"": 175, ""worst_max_drawdown_percent"": 17.04628915}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.5, ""threshold"": 0.4, ""validation_score"": -4651.63490399}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.76463315, ""profit"": 129218.84955441, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 151, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 32}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78910.24143715, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 140, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 17.04628915, ""profit"": 51277.61122252, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 210, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 33.00867235, ""min_fold_profit"": 51277.61122252, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 17345.09758128, ""4689"": 26650.01819255, ""5020"": 9867.68651984, ""7211"": 28337.35654961, ""7267"": 31408.57719802, ""8306"": 86669.98851889, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 501, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 259406.70221408, ""trade_count"": 175, ""worst_max_drawdown_percent"": 17.04628915}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.0, ""threshold"": 0.5, ""validation_score"": 15121.53499934}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.88936116, ""profit"": 127716.81558889, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 164, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 60, ""wins"": 34}, {""fold"": 2, ""max_drawdown_percent"": 15.88101759, ""profit"": 54536.88514356, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 151, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 56, ""wins"": 33}, {""fold"": 3, ""max_drawdown_percent"": 17.0816133, ""profit"": 75780.29720813, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 218, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 34}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 37.90695237, ""min_fold_profit"": 54536.88514356, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 1291.76989423, ""4689"": 26815.88489247, ""5020"": 8328.115556, ""7211"": 38727.60485059, ""7267"": 25423.27988271, ""8306"": 99433.10641793, ""9432"": -4274.36555335}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 533, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 258033.99794058, ""trade_count"": 176, ""worst_max_drawdown_percent"": 17.0816133}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 21154.921878959998}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.01219373, ""profit"": 124982.32374299, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 148, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78910.24143715, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 139, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 17.04628915, ""profit"": 51277.61122252, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 206, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 33.55000188, ""min_fold_profit"": 51277.61122252, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 14198.79701688, ""4689"": 26650.01819255, ""5020"": 9867.68651984, ""7211"": 27247.13130259, ""7267"": 31408.57719802, ""8306"": 86669.98851889, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 493, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 255170.17640266, ""trade_count"": 175, ""worst_max_drawdown_percent"": 17.04628915}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": -197.45473798000057}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.01219373, ""profit"": 124982.32374299, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 153, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 15.42507888, ""profit"": 68615.85964522, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 141, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 58, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 15.45424009, ""profit"": 61095.83810534, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 206, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 39.38621703, ""min_fold_profit"": 61095.83810534, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 3179.96816706, ""4689"": 22303.49020806, ""5020"": 9867.68651984, ""7211"": 27247.13130259, ""7267"": 31408.57719802, ""8306"": 101559.19044409, ""9432"": -3160.62434611}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 500, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 254694.02149355, ""trade_count"": 176, ""worst_max_drawdown_percent"": 15.45424009}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 1.0, ""threshold"": 0.3, ""validation_score"": 59228.84111111001}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.76649111, ""profit"": 138508.61601656, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 178, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 59, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 9.78226278, ""profit"": 59927.1881389, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 163, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 56, ""wins"": 33}, {""fold"": 3, ""max_drawdown_percent"": 16.05608879, ""profit"": 56144.83469344, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 232, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 33}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 30.58201415, ""min_fold_profit"": 56144.83469344, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 52294.2275, ""4188"": 51735.4057772, ""4689"": 28080.32112615, ""5020"": 8328.115556, ""7211"": 22904.87089206, ""7267"": 14663.17456381, ""8306"": 78420.39024517, ""9432"": -1845.86681149}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 573, ""SKIPPED_NO_FUTURE_DATA"": 13}, ""total_profit"": 254580.6388489, ""trade_count"": 176, ""worst_max_drawdown_percent"": 16.05608879}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 51590.938347129995}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.84747098, ""profit"": 129554.34942456, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 168, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 59, ""wins"": 34}, {""fold"": 2, ""max_drawdown_percent"": 9.78226278, ""profit"": 59927.1881389, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 154, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 56, ""wins"": 33}, {""fold"": 3, ""max_drawdown_percent"": 15.88134358, ""profit"": 60129.4730375, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 222, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 32.72779426, ""min_fold_profit"": 59927.1881389, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 52294.2275, ""4188"": 55227.73984887, ""4689"": 26726.27278671, ""5020"": 8328.115556, ""7211"": 13173.45619609, ""7267"": 14663.17456381, ""8306"": 82905.57889873, ""9432"": -3707.55474925}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 544, ""SKIPPED_NO_FUTURE_DATA"": 13}, ""total_profit"": 249611.01060096, ""trade_count"": 175, ""worst_max_drawdown_percent"": 15.88134358}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 24984.99708331}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.2852909, ""profit"": 131177.87199976, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 180, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 60, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 13.38689805, ""profit"": 47107.12495277, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 160, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 56, ""wins"": 31}, {""fold"": 3, ""max_drawdown_percent"": 17.31199493, ""profit"": 70783.81119465, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 223, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 34.16327723, ""min_fold_profit"": 47107.12495277, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 57966.832, ""4188"": -14904.39819002, ""4689"": 28080.32112615, ""5020"": 8328.115556, ""7211"": 65347.35984482, ""7267"": 14663.17456381, ""8306"": 90490.38722411, ""9432"": -902.98397769}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 563, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 249068.80814718, ""trade_count"": 177, ""worst_max_drawdown_percent"": 17.31199493}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 1.5, ""threshold"": 0.4, ""validation_score"": 1725.1975222499968}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.76463315, ""profit"": 129218.84955441, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 149, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 32}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78207.6813989, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 141, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 18.7035584, ""profit"": 41615.517209, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 210, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 33.30961551, ""min_fold_profit"": 41615.517209, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 25849.21300244, ""4689"": 22303.49020806, ""5020"": -6789.60189512, ""7211"": 28337.35654961, ""7267"": 34746.45313942, ""8306"": 86669.98851889, ""9432"": -4363.45336099}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 500, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 249042.04816231, ""trade_count"": 176, ""worst_max_drawdown_percent"": 18.7035584}",False,NOT_BEST_PORTFOLIO
3,4188,"{""code"": ""4188"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.4, ""validation_score"": 21306.13260495}","{""code"": ""4188"", ""stop_loss_percent"": 3.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 5210.13978631}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.01219373, ""profit"": 124982.32374299, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 148, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 58, ""wins"": 31}, {""fold"": 2, ""max_drawdown_percent"": 12.79692762, ""profit"": 78207.6813989, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 139, ""SKIPPED_NO_FUTURE_DATA"": 2}, ""trades"": 57, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 18.7035584, ""profit"": 41615.517209, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 206, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 32}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 33.86094318, ""min_fold_profit"": 41615.517209, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 62288.602, ""4188"": 22702.91243804, ""4689"": 22303.49020806, ""5020"": -6789.60189512, ""7211"": 27247.13130259, ""7267"": 34746.45313942, ""8306"": 86669.98851889, ""9432"": -4363.45336099}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 493, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 244805.52235089, ""trade_count"": 176, ""worst_max_drawdown_percent"": 18.7035584}",False,NOT_BEST_PORTFOLIO
